//Every 7 consecutive lines represent each digit starting from 0-9 respectively.
 
 {7,7,7,7,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7},
 {7,7,7,7,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,7,7,7,7,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7},
 {7,7,7,7,7,0,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,7,7,7,7,0,0,7,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,0},
 {7,7,7,7,7,0,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0},
 {0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,0,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0},
 {0,0,7,7,7,0,7,0,0,7,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0},
 {0,0,7,7,7,7,7,0,0,7,0,0,0,0,7,0,0,0,7,0,7,7,7,7,7,0,0,0,7,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,0},
 {7,7,7,7,7,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,7,7,7,7,7,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,7,7,7,7,7},
 {0,7,7,7,0,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,0,7,7,7,0,0,7,7,7,0,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,0,7,7,7,0},
 {0,7,7,7,0,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,0,7,7,7,0,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,0,7,7,7,0},
 {0,0,7,0,0,0,7,0,7,0,7,0,0,0,7,7,0,0,0,7,0,7,0,7,0,0,0,7,0,0,0,7,7,0,0,7,0,0,7,0,7,0,0,0,7,0,7,7,7,0},
 {0,0,0,0,0,0,0,7,0,7,0,7,0,0,7,7,0,0,0,7,7,0,0,0,7,0,7,7,7,0,7,0,0,0,7,7,0,0,0,7,7,0,0,7,0,0,7,7,0,0},
 {0,0,0,0,0,0,7,7,7,0,7,0,0,0,7,7,0,0,0,7,0,7,0,7,0,0,7,0,7,0,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,0,7,7,7,0},	
 {0,0,0,0,0,0,0,7,7,7,0,7,0,0,7,0,7,0,0,7,0,7,7,7,7,0,7,0,0,7,0,7,0,0,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0},
 {7,7,7,7,7,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,7,7,7,7,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,7,7,7,7,7},
 {0,7,7,7,0,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,0,7,7,7,7,0,0,0,0,7,0,0,0,0,7,7,0,0,0,7,0,7,7,7,0,0,0,0,0,0},
 {0,0,7,7,0,0,7,0,0,7,7,0,0,0,7,7,0,0,0,7,0,7,7,7,7,0,0,0,0,7,0,0,0,0,7,7,0,0,0,7,0,7,7,7,0,0,0,0,0,0},
 {0,0,0,0,0,0,7,7,7,0,7,0,0,0,7,7,0,0,0,7,0,7,7,7,7,0,0,0,0,7,0,0,0,0,7,7,0,0,0,7,0,7,7,7,0,0,0,0,0,0},
 {0,0,7,0,0,0,7,0,7,0,7,0,0,0,7,7,0,0,0,7,0,7,0,0,7,0,0,7,7,7,0,0,0,0,7,7,0,0,0,7,0,7,0,7,0,0,0,7,0,0},
 {0,0,0,0,0,0,7,7,7,0,7,0,0,0,7,7,0,0,0,7,7,0,0,0,7,0,7,7,7,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7}};













